행정동코드,읍면동명,거래수,년,평균거래금액,지니계수_거래금액,평균평당거래금액,지니계수_평당거래금액
4122025600,포승읍,400,2011,12662.1,0.089,625.1,0.08
4122031000,진위면,247,2011,8090.1,0.145,525.4,0.098
4122033000,고덕면,191,2011,13697.5,0.141,661.3,0.084
4122034000,오성면,12,2011,12412.5,0.023,491.5,0.023
4122037000,현덕면,62,2011,4194.6,0.13,231.9,0.114
4122051000,중앙동,1340,2011,17930.2,0.232,811.9,0.132
4122053500,송탄동,93,2011,17811.0,0.037,684.4,0.029
4122055000,지산동,517,2011,13340.2,0.234,636.1,0.088
4122056000,송북동,305,2011,14089.8,0.176,554.3,0.08
4122059000,신평동,324,2011,16116.4,0.254,801.6,0.111
4122060000,원평동,303,2011,12595.9,0.104,707.8,0.077
4122063000,비전2동,52,2011,28334.6,0.076,1003.5,0.043
4125053500,중앙동,439,2011,10624.7,0.225,628.1,0.24
4125055000,보산동,19,2011,7200.5,0.04,551.7,0.049
4125056500,불현동,10,2011,3355.0,0.113,273.5,0.103
4125056600,송내동,623,2011,15490.9,0.201,718.5,0.106
4125058000,소요동,13,2011,18815.4,0.039,711.5,0.026
4125060000,상패동,35,2011,7480.6,0.061,504.6,0.066
4127151500,이동,27,2011,33100.0,0.082,1185.0,0.038
4127154000,본오1동,683,2011,19672.8,0.177,925.1,0.082
4127158000,월피동,331,2011,17225.8,0.132,949.2,0.064
4127159000,성포동,453,2011,20768.9,0.146,1038.4,0.07
4127160000,반월동,380,2011,21698.7,0.146,1050.2,0.113
4127161000,안산동,54,2011,24193.7,0.351,750.8,0.12
4127357000,초지동,1016,2011,21483.6,0.192,1098.8,0.049
4127358000,선부1동,1046,2011,15190.7,0.208,1008.1,0.089
4128151000,주교동,630,2011,25448.0,0.267,1083.5,0.128
4128159000,고양동,339,2011,20493.1,0.123,858.5,0.081
4128160000,관산동,130,2011,17661.5,0.152,869.7,0.086
4128161000,능곡동,178,2011,26192.4,0.139,1063.1,0.06
4128162100,화정1동,1278,2011,23055.2,0.191,1103.7,0.065
4128551000,식사동,1839,2011,71038.0,0.093,1712.9,0.027
4128553000,정발산동,149,2011,32937.6,0.211,1383.1,0.071
4128554000,풍산동,840,2011,19549.8,0.266,890.5,0.145
4128555100,백석1동,447,2011,21392.1,0.151,1128.0,0.061
4128556000,마두1동,408,2011,33400.1,0.287,1315.8,0.074
4128560000,고봉동,75,2011,17702.7,0.116,779.9,0.043
4128751000,일산1동,1226,2011,24095.6,0.211,1040.2,0.11
4128755000,주엽1동,1005,2011,25905.8,0.266,1216.6,0.092
4128757000,대화동,250,2011,29707.5,0.183,1221.5,0.056
4129051000,중앙동,48,2011,87069.2,0.123,3548.0,0.074
4129053000,별양동,88,2011,61040.9,0.131,2773.0,0.117
4129054000,부림동,61,2011,54793.9,0.116,2758.8,0.097
4131052000,동구동,1040,2011,27013.0,0.151,1257.3,0.072
4131057000,수택1동,877,2011,28699.6,0.211,1372.9,0.09
4131058000,수택2동,173,2011,37149.5,0.158,1599.9,0.1
4136025000,와부읍,916,2011,28634.1,0.184,1202.4,0.082
4136025300,진접읍,1097,2011,21523.4,0.215,831.9,0.112
4136025600,화도읍,522,2011,19144.2,0.158,802.8,0.096
4136025900,진건읍,206,2011,15996.8,0.126,818.3,0.081
4136026200,오남읍,1055,2011,15966.4,0.168,718.8,0.096
4136031000,별내면,370,2011,19067.7,0.116,883.0,0.053
4136051000,호평동,579,2011,25678.2,0.115,1066.8,0.075
4136052000,평내동,773,2011,21506.3,0.152,957.2,0.078
4136053000,금곡동,146,2011,17309.7,0.176,845.6,0.081
4137053000,남촌동,428,2011,12115.5,0.236,669.4,0.058
4137055000,세마동,195,2011,33254.3,0.237,925.8,0.1
4137056000,초평동,197,2011,12232.0,0.118,621.4,0.062
4139051000,대야동,350,2011,17188.5,0.209,974.5,0.049
4139052000,신천동,188,2011,17676.2,0.222,873.1,0.108
4139053100,신현동,130,2011,23163.2,0.333,802.6,0.122
4139054000,은행동,502,2011,21087.7,0.189,1007.5,0.077
4139055000,매화동,120,2011,13693.8,0.164,676.5,0.071
4139057000,목감동,97,2011,14866.3,0.142,768.0,0.061
4139058100,군자동,404,2011,10052.4,0.278,669.8,0.066
4139063000,연성동,339,2011,16893.2,0.161,804.2,0.049
4139064000,능곡동,57,2011,35806.7,0.149,1184.5,0.047
4141051000,군포1동,863,2011,26861.9,0.159,1191.2,0.088
4141058000,오금동,1181,2011,18425.4,0.182,1155.2,0.055
4141062000,광정동,2310,2011,25155.1,0.273,1235.1,0.096
4143051000,고천동,957,2011,23177.6,0.159,1070.4,0.096
4143052000,부곡동,370,2011,17154.3,0.187,926.0,0.079
4143054000,내손1동,248,2011,41940.8,0.173,1756.0,0.093
4143055000,내손2동,155,2011,31438.9,0.122,1391.6,0.11
4143056000,청계동,63,2011,45036.5,0.048,1760.1,0.036
4145052000,신장1동,461,2011,29443.3,0.204,1401.7,0.073
4145053000,신장2동,271,2011,29116.9,0.14,1329.3,0.044
4145054000,덕풍1동,616,2011,32171.3,0.192,1386.0,0.114
4146125000,포곡읍,247,2011,15601.1,0.212,759.1,0.126
4146134000,원삼면,1,2011,8400.0,0.0,326.8,0.0
4146135000,백암면,13,2011,8657.7,0.08,437.6,0.053
4146136000,양지면,23,2011,17941.3,0.185,693.6,0.158
4146151000,중앙동,201,2011,20527.4,0.189,901.0,0.148
4146153000,유림동,413,2011,15265.1,0.133,715.9,0.051
4146154000,동부동,108,2011,18092.6,0.18,788.0,0.111
4146351000,신갈동,440,2011,24099.2,0.169,1122.7,0.119
4146352000,구갈동,250,2011,25887.7,0.172,1135.8,0.099
4146353000,상갈동,262,2011,21580.2,0.156,1119.0,0.052
4146354000,기흥동,541,2011,36073.7,0.301,1033.3,0.153
4146355000,서농동,93,2011,35428.5,0.167,1119.0,0.095
4146356000,구성동,375,2011,29476.9,0.15,1054.9,0.099
4146357000,마북동,693,2011,38469.4,0.194,1251.0,0.112
4146358600,상하동,593,2011,32864.0,0.251,996.8,0.147
4146359000,보정동,406,2011,47928.8,0.167,1481.2,0.121
4146551000,풍덕천1동,1233,2011,30426.4,0.171,1360.5,0.075
4146553000,신봉동,622,2011,44088.8,0.213,1498.7,0.077
4146556000,동천동,402,2011,40110.6,0.174,1570.5,0.097
4146559000,성복동,495,2011,68160.6,0.151,1665.6,0.121
4148025000,문산읍,364,2011,18312.7,0.2,794.2,0.119
4148025300,파주읍,11,2011,20142.5,0.113,808.7,0.084
4148025600,법원읍,10,2011,7965.0,0.165,438.1,0.121
4148026200,조리읍,339,2011,22060.1,0.257,740.1,0.158
4148035000,광탄면,13,2011,15415.4,0.05,640.0,0.044
4150025000,장호원읍,254,2011,13961.7,0.228,610.1,0.145
4150025300,부발읍,721,2011,14600.1,0.282,679.7,0.171
4150031000,신둔면,222,2011,11196.2,0.121,676.5,0.106
4150032000,백사면,83,2011,8974.1,0.152,486.7,0.065
4150033000,호법면,32,2011,13605.3,0.027,750.0,0.027
4150034000,마장면,12,2011,5712.5,0.174,354.4,0.076
4150035000,대월면,266,2011,10520.4,0.162,533.5,0.097
4150051000,창전동,116,2011,11956.4,0.173,537.7,0.085
4150051500,증포동,963,2011,16085.3,0.216,725.4,0.112
4150052000,중리동,101,2011,19353.1,0.189,743.7,0.154
4150053000,관고동,100,2011,16903.3,0.219,708.0,0.116
4155025000,공도읍,1966,2011,11114.8,0.305,577.2,0.139
4155031000,보개면,34,2011,6502.4,0.036,389.2,0.036
4155032000,금광면,183,2011,7564.5,0.135,489.5,0.041
4155034000,미양면,27,2011,4464.1,0.03,354.9,0.03
4155035000,대덕면,163,2011,6610.4,0.144,443.4,0.096
4155038000,원곡면,76,2011,9006.1,0.055,498.9,0.054
4155039000,일죽면,17,2011,8812.0,0.058,370.1,0.052
4155040000,죽산면,71,2011,7888.1,0.11,457.4,0.025
4155051000,안성1동,86,2011,11296.3,0.204,419.4,0.107
4155052000,안성2동,265,2011,13258.5,0.343,648.2,0.154
4155053000,안성3동,344,2011,13310.9,0.199,591.4,0.103
4157025000,통진읍,93,2011,15629.8,0.087,652.9,0.046
4157025300,고촌읍,160,2011,40028.4,0.214,1281.9,0.102
4157054000,사우동,230,2011,17187.3,0.123,833.3,0.073
4157055000,풍무동,561,2011,23429.0,0.223,816.6,0.106
4159025300,봉담읍,1013,2011,20001.0,0.195,824.7,0.097
4159025600,우정읍,26,2011,8375.0,0.129,435.2,0.113
4159025900,향남읍,1052,2011,21547.7,0.14,845.9,0.081
4159031000,매송면,17,2011,7291.2,0.093,512.6,0.078
4159032000,비봉면,21,2011,15333.3,0.017,600.4,0.017
4159033000,마도면,14,2011,13978.6,0.077,657.6,0.025
4159034000,송산면,91,2011,16839.5,0.071,679.5,0.078
4159036000,팔탄면,86,2011,7954.8,0.081,595.5,0.038
4159037000,장안면,57,2011,9159.5,0.055,506.9,0.052
4159041000,정남면,175,2011,9448.7,0.161,581.5,0.056
4159052000,진안동,516,2011,21723.1,0.1,918.2,0.073
4159053000,병점1동,1487,2011,20539.8,0.151,894.1,0.085
4159056000,기배동,350,2011,17767.6,0.07,724.8,0.054
4159057000,화산동,468,2011,15997.8,0.16,689.2,0.101
4159058500,동탄1동,1322,2011,36514.0,0.157,1383.4,0.117
4159058700,동탄3동,471,2011,27294.8,0.136,1168.8,0.113
4161025300,초월읍,365,2011,20438.5,0.1,792.7,0.087
4161033000,도척면,26,2011,15659.6,0.03,609.1,0.03
4161052000,송정동,54,2011,19747.2,0.1,949.8,0.063
4163025000,백석읍,421,2011,13552.4,0.159,593.4,0.1
4163032000,남면,5,2011,4930.0,0.049,301.1,0.061
4163033000,광적면,87,2011,10448.8,0.139,603.4,0.09
4163034000,장흥면,50,2011,18777.0,0.091,693.1,0.046
4163051000,양주1동,23,2011,15434.8,0.036,603.2,0.036
4163052000,양주2동,937,2011,18461.2,0.158,791.6,0.105
4163053000,회천1동,221,2011,14574.9,0.17,664.3,0.064
4163054000,회천2동,383,2011,14674.9,0.193,668.5,0.087
4163055000,회천3동,343,2011,14516.9,0.147,714.7,0.06
4165025000,소흘읍,573,2011,15428.5,0.198,683.8,0.105
4165034000,신북면,138,2011,6349.0,0.166,384.0,0.087
4165037000,일동면,32,2011,12784.4,0.137,535.6,0.114
4165039000,영북면,10,2011,3170.0,0.123,156.2,0.075
4165051000,포천동,178,2011,13269.8,0.241,584.9,0.147
4165052000,선단동,20,2011,14478.0,0.041,587.8,0.041
4180025000,연천읍,15,2011,7443.3,0.121,413.2,0.072
4180025300,전곡읍,129,2011,11500.0,0.261,534.7,0.172
4180032000,청산면,1,2011,9300.0,0.0,518.0,0.0
4180036000,신서면,2,2011,4375.0,0.02,173.7,0.02
4182025000,가평읍,122,2011,14072.7,0.227,588.5,0.18
4182032500,청평면,68,2011,16091.9,0.152,652.7,0.092
4183025000,양평읍,227,2011,20207.7,0.254,845.3,0.095
4183031000,강상면,21,2011,25758.6,0.07,922.4,0.059
4183033000,양서면,40,2011,27349.4,0.235,988.9,0.112
4183038000,양동면,2,2011,5250.0,0.005,274.7,0.005
4183040000,용문면,44,2011,18352.2,0.124,739.1,0.094
4311152500,중앙동,24,2011,9249.2,0.17,353.3,0.143
4311154500,성안동,1,2011,13000.0,0.0,318.9,0.0
4311162000,탑대성동,98,2011,11033.3,0.219,445.8,0.124
4311167000,영운동,283,2011,7825.5,0.322,425.4,0.154
4311168000,금천동,565,2011,12512.9,0.255,541.2,0.164
4311169000,용담.명암.산성동,172,2011,21196.2,0.211,712.0,0.131
4311172000,용암1동,988,2011,13627.6,0.179,620.8,0.088
4311173000,용암2동,17,2011,13789.4,0.066,551.6,0.072
4311370000,운천.신봉동,442,2011,9441.8,0.324,456.0,0.148
4311374100,복대1동,1425,2011,22132.7,0.37,832.7,0.221
4311374700,가경동,890,2011,18230.7,0.216,735.4,0.126
4311375100,봉명1동,372,2011,13406.9,0.306,590.1,0.159
4311376000,강서제1동,646,2011,16628.5,0.416,649.8,0.209
4313025000,주덕읍,43,2011,2819.8,0.251,197.7,0.097
4313037000,앙성면,14,2011,3145.0,0.038,260.5,0.038
4313039000,금가면,4,2011,4400.0,0.135,312.9,0.1
4313041000,산척면,2,2011,2900.0,0.069,151.3,0.069
4313051500,성내.충인동,28,2011,6093.9,0.212,358.5,0.097
4313053500,교현.안림동,493,2011,9373.2,0.415,444.8,0.227
4313055000,용산동,458,2011,10917.9,0.367,534.8,0.207
4313056000,지현동,19,2011,10152.6,0.065,409.5,0.056
4313057100,문화동,68,2011,14416.2,0.124,565.6,0.118
4313058000,호암.직동,159,2011,12853.3,0.286,521.7,0.159
4313060500,달천동,34,2011,3145.0,0.064,273.6,0.066
4313061000,봉방동,24,2011,9277.9,0.275,445.1,0.217
4313062500,칠금.금릉동,354,2011,12469.3,0.176,566.3,0.09
4313063000,연수동,821,2011,11523.9,0.324,547.8,0.164
4313064000,목행.용탄동,147,2011,11789.9,0.287,521.7,0.178
4315025000,봉양읍,109,2011,4710.7,0.129,242.6,0.122
4315051000,교동,383,2011,13307.7,0.278,463.2,0.141
4315056000,용두동,347,2011,13078.8,0.291,500.7,0.152
4315059000,청전동,409,2011,4972.6,0.384,277.3,0.228
4315060500,화산동,24,2011,5175.0,0.15,251.1,0.1
4372025000,보은읍,101,2011,5058.8,0.328,259.7,0.207
4372033000,마로면,5,2011,1430.0,0.078,94.2,0.078
4373025000,옥천읍,274,2011,8943.6,0.234,459.8,0.158
4373036000,이원면,1,2011,3200.0,0.0,176.8,0.0
4374025000,영동읍,134,2011,7666.0,0.28,389.6,0.216
4374040000,심천면,1,2011,3900.0,0.0,215.0,0.0
4374525000,증평읍,509,2011,8823.5,0.349,402.6,0.216
4375025000,진천읍,347,2011,9375.4,0.244,476.1,0.158
4375033000,문백면,6,2011,3408.2,0.046,270.0,0.067
4375034000,백곡면,4,2011,3025.0,0.134,189.8,0.07
4375035000,이월면,27,2011,5213.6,0.238,296.2,0.156
4375037000,광혜원면,796,2011,11087.2,0.257,473.9,0.182
4376025000,괴산읍,18,2011,4363.9,0.249,220.3,0.224
4376041000,불정면,5,2011,3140.0,0.043,174.1,0.044
4377025000,음성읍,145,2011,5837.5,0.249,302.5,0.138
4377025300,금왕읍,305,2011,9087.1,0.308,457.8,0.225
4377033000,맹동면,12,2011,4783.3,0.083,376.1,0.068
4377034000,대소면,325,2011,6169.2,0.359,369.0,0.198
4377035000,삼성면,34,2011,7232.4,0.226,313.9,0.152
4377036000,생극면,33,2011,3327.3,0.074,209.0,0.06
4377037000,감곡면,101,2011,6470.4,0.136,389.3,0.098
4380025000,단양읍,99,2011,5810.3,0.388,315.1,0.228
4380025300,매포읍,47,2011,3352.8,0.167,199.2,0.117
4413125000,목천읍,709,2011,7895.6,0.292,402.7,0.178
4413133000,북면,82,2011,3897.0,0.161,261.3,0.106
4413134000,성남면,22,2011,2961.8,0.069,196.7,0.069
4413136000,병천면,114,2011,7571.6,0.187,548.0,0.185
4413151000,중앙동,22,2011,9060.5,0.061,400.8,0.047
4413152000,문성동,75,2011,9309.4,0.204,443.7,0.109
4413155000,봉명동,367,2011,9749.3,0.094,522.9,0.085
4413156000,일봉동,1229,2011,23813.0,0.203,833.1,0.124
4413157000,신방동,2407,2011,14688.0,0.303,695.0,0.152
4413158000,청룡동,1326,2011,21495.8,0.222,690.7,0.146
4413159000,신안동,736,2011,14730.9,0.197,637.3,0.109
4413325000,성환읍,426,2011,10015.9,0.342,466.9,0.21
4413325300,성거읍,569,2011,9105.3,0.272,478.2,0.138
4413325600,직산읍,986,2011,6090.1,0.314,370.8,0.186
4413331000,입장면,149,2011,5463.5,0.129,335.9,0.089
4413351000,성정1동,390,2011,12107.2,0.199,592.1,0.1
4413353000,쌍용1동,3127,2011,14059.6,0.233,650.5,0.096
4413356000,백석동,943,2011,25001.8,0.21,813.6,0.132
4415025000,유구읍,18,2011,6036.1,0.24,269.5,0.119
4415036000,의당면,11,2011,4540.9,0.114,322.5,0.034
4415037000,정안면,3,2011,3333.3,0.033,183.8,0.033
4415054000,웅진동,93,2011,8413.2,0.269,384.4,0.158
4415055000,금학동,60,2011,20402.2,0.274,630.5,0.168
4415056000,옥룡동,137,2011,6025.2,0.199,334.7,0.099
4418025000,웅천읍,7,2011,4185.7,0.187,219.0,0.086
4418034000,청소면,2,2011,1975.0,0.006,99.0,0.068
4418040000,성주면,6,2011,3858.3,0.052,227.0,0.046
4418051500,대천1동,298,2011,9918.6,0.284,413.3,0.189
4418053500,대천3동,307,2011,12111.6,0.207,534.9,0.109
4418054500,대천4동,199,2011,15410.9,0.226,621.9,0.123
4418056500,대천5동,54,2011,8376.7,0.17,403.9,0.088
4420025000,염치읍,110,2011,6822.7,0.161,393.3,0.154
4420025300,배방읍,1329,2011,13669.3,0.277,597.6,0.151
4420033000,탕정면,425,2011,5720.6,0.058,506.4,0.046
4420035000,음봉면,680,2011,8118.7,0.348,447.5,0.134
4420036000,둔포면,69,2011,6292.8,0.276,351.3,0.155
4420038000,인주면,47,2011,5806.4,0.108,324.2,0.105
4420040000,도고면,1,2011,3850.0,0.0,212.6,0.0
4420041000,신창면,664,2011,7893.2,0.324,399.4,0.172
4420057000,온양1동,204,2011,12667.5,0.25,546.8,0.147
4420059000,온양3동,864,2011,17870.7,0.194,672.9,0.137
4420060000,온양4동,641,2011,9229.3,0.293,443.5,0.14
4420061000,온양5동,387,2011,13740.8,0.229,663.9,0.168
4420062000,온양6동,2341,2011,6589.2,0.28,397.3,0.126
4421025000,대산읍,71,2011,7458.2,0.158,346.6,0.119
4421031000,인지면,148,2011,9443.2,0.225,444.5,0.108
4421034000,지곡면,270,2011,14183.8,0.021,551.8,0.021
4421037000,음암면,180,2011,7972.8,0.231,386.0,0.161
4421038000,운산면,30,2011,3461.7,0.103,263.4,0.039
4421039000,해미면,42,2011,3464.1,0.396,266.5,0.195
4421051000,부춘동,179,2011,16661.2,0.144,658.0,0.12
4421052500,동문1동,329,2011,17867.6,0.255,685.7,0.166
4421054000,수석동,221,2011,12598.3,0.326,578.5,0.228
4421055000,석남동,219,2011,10804.2,0.23,510.6,0.23
4423025000,강경읍,141,2011,6107.0,0.382,291.6,0.226
4423025300,연무읍,49,2011,6825.5,0.257,308.2,0.124
4423036000,연산면,5,2011,7790.0,0.035,345.7,0.035
4423051000,취암동,306,2011,12853.5,0.267,550.6,0.158
4423052000,부창동,138,2011,7406.3,0.321,380.6,0.208
4425031000,두마면,320,2011,26843.8,0.157,757.9,0.041
4425031500,엄사면,574,2011,9133.4,0.192,465.0,0.055
4425051000,금암동,316,2011,18161.0,0.104,650.5,0.06
4471025000,금산읍,208,2011,8163.6,0.286,450.6,0.186
4471039000,추부면,50,2011,2834.8,0.251,229.3,0.169
4476025000,부여읍,104,2011,8721.6,0.348,450.3,0.188
4476031000,규암면,110,2011,8957.0,0.149,386.1,0.093
4476036000,홍산면,6,2011,4533.3,0.077,288.6,0.058
4477025000,장항읍,64,2011,4101.1,0.331,220.6,0.236
4477025300,서천읍,185,2011,14092.3,0.155,554.1,0.09
4477031000,마서면,42,2011,5290.5,0.012,292.9,0.012
4477040000,비인면,2,2011,3850.0,0.045,154.7,0.045
4479025000,청양읍,46,2011,7893.5,0.164,436.7,0.097
4480025000,홍성읍,521,2011,16951.3,0.272,597.5,0.155
4480025300,광천읍,13,2011,5250.0,0.21,222.4,0.191
4480039000,구항면,35,2011,2684.0,0.174,226.0,0.112
4481025000,예산읍,720,2011,11794.5,0.323,447.8,0.172
4481025300,삽교읍,20,2011,7282.5,0.247,345.3,0.173
4481032000,신양면,9,2011,3732.2,0.096,239.8,0.068
4481035000,응봉면,35,2011,3574.8,0.016,296.0,0.008
4481036000,덕산면,118,2011,18208.7,0.249,574.3,0.131
4481037000,봉산면,14,2011,5512.6,0.013,325.6,0.013
4481038000,고덕면,1,2011,3850.0,0.0,171.2,0.0
4481039000,신암면,27,2011,2206.7,0.042,156.5,0.042
4482525000,태안읍,437,2011,6593.7,0.324,364.0,0.209
4482525300,안면읍,7,2011,14185.7,0.016,579.7,0.025
4482535000,원북면,8,2011,3382.5,0.128,186.6,0.128
4611053500,연동,648,2011,7273.3,0.226,328.0,0.155
4611054500,산정동,213,2011,7745.5,0.151,414.9,0.105
4611059500,목원동,19,2011,5827.9,0.184,261.5,0.187
4611064000,동명동,2,2011,7050.0,0.252,285.7,0.221
4611065500,만호동,19,2011,4983.2,0.277,256.9,0.247
4611066000,유달동,6,2011,6883.3,0.231,226.1,0.173
4611074500,용해동,431,2011,9711.8,0.266,420.7,0.21
4611075700,하당동,1135,2011,11268.3,0.23,500.6,0.136
4611078000,삼향동,354,2011,4876.9,0.179,310.8,0.102
4613025000,돌산읍,279,2011,5603.6,0.064,309.5,0.064
4613031000,소라면,5,2011,6880.0,0.052,295.1,0.052
4613032000,율촌면,95,2011,10632.1,0.103,451.5,0.044
4613051500,동문동,4,2011,6750.0,0.154,291.4,0.097
4613053500,한려동,2,2011,16500.0,0.076,402.8,0.013
4613057000,중앙동,39,2011,7208.1,0.204,371.3,0.099
4613060000,충무동,7,2011,6250.0,0.155,301.5,0.09
4613062500,광림동,63,2011,8602.4,0.255,370.5,0.185
4613063500,서강동,28,2011,8449.8,0.145,358.7,0.055
4613065500,대교동,4,2011,8425.0,0.057,342.0,0.069
4613067000,국동,174,2011,4946.8,0.23,298.4,0.137
4613068500,월호동,100,2011,11225.5,0.172,429.0,0.121
4613070000,여서동,230,2011,9178.5,0.188,414.5,0.077
4613071000,문수동,156,2011,15659.2,0.282,478.8,0.152
4613073000,미평동,225,2011,6817.8,0.243,378.4,0.117
4613074000,둔덕동,234,2011,10397.0,0.232,451.9,0.156
4613076500,만덕동,32,2011,7484.7,0.121,329.9,0.089
4613078000,쌍봉동,863,2011,10205.2,0.239,451.5,0.16
4613079000,시전동,277,2011,14060.2,0.331,582.0,0.199
4613080000,여천동,130,2011,8569.0,0.242,420.4,0.132
4613081000,주삼동,225,2011,9084.0,0.132,415.4,0.055
4615031000,해룡면,170,2011,11323.9,0.177,553.7,0.077
4615032000,서면,65,2011,8216.9,0.13,489.1,0.104
4615051500,향동,13,2011,10119.2,0.225,330.9,0.078
4615054000,매곡동,36,2011,6784.7,0.202,387.4,0.078
4615055000,삼산동,282,2011,9144.3,0.178,404.4,0.08
4615056000,조곡동,51,2011,11847.5,0.147,467.4,0.139
4615057000,덕연동,702,2011,14418.9,0.172,568.1,0.12
4615058000,풍덕동,68,2011,10627.6,0.209,422.6,0.089
4615059000,남제동,20,2011,8120.0,0.127,343.2,0.085
4615060000,저전동,11,2011,7059.2,0.1,348.4,0.03
4615062000,중앙동,13,2011,12019.2,0.107,422.4,0.101
4615063500,도사동,78,2011,10281.0,0.197,457.7,0.133
4615066100,왕조1동,1849,2011,18986.8,0.306,665.1,0.142
4617025000,남평읍,40,2011,7758.2,0.195,338.3,0.13
4617036000,다시면,1,2011,4000.0,0.0,180.8,0.0
4617039000,금천면,4,2011,5975.0,0.051,233.1,0.051
4617043000,봉황면,1,2011,2200.0,0.0,86.4,0.0
4617052000,영강동,18,2011,4023.9,0.123,191.0,0.075
4617054000,금남동,58,2011,5533.1,0.153,286.4,0.116
4617055000,성북동,341,2011,9456.5,0.207,479.8,0.138
4617058000,영산동,38,2011,3885.5,0.071,270.6,0.058
4617060000,이창동,11,2011,3622.7,0.19,180.7,0.134
4623025000,광양읍,654,2011,8367.2,0.306,419.8,0.15
4623033000,옥곡면,2,2011,5225.0,0.026,219.7,0.026
4623053000,중마동,2272,2011,7600.6,0.267,398.2,0.135
4623054000,광영동,655,2011,11454.0,0.442,425.8,0.289
4623055000,금호동,150,2011,6985.9,0.21,314.6,0.135
4623057000,태인동,37,2011,2465.5,0.11,137.3,0.103
4671025000,담양읍,29,2011,11746.2,0.217,439.3,0.216
4671032000,고서면,9,2011,3688.9,0.07,235.3,0.044
4672025000,곡성읍,64,2011,8921.7,0.225,421.7,0.17
4672037000,옥과면,14,2011,3798.6,0.105,239.4,0.069
4673025000,구례읍,105,2011,11043.1,0.131,453.0,0.102
4673037000,산동면,5,2011,3180.0,0.05,175.9,0.05
4677025000,고흥읍,64,2011,6243.0,0.229,313.0,0.154
4677025300,도양읍,79,2011,5175.9,0.268,282.3,0.147
4677034000,도화면,5,2011,650.0,0.274,94.7,0.274
4678025000,보성읍,72,2011,4908.4,0.164,270.0,0.132
4678025300,벌교읍,36,2011,5526.1,0.161,263.5,0.091
4679025000,화순읍,470,2011,9951.0,0.331,430.2,0.243
4679035000,능주면,10,2011,1155.0,0.093,81.9,0.093
4680025000,장흥읍,76,2011,7553.4,0.257,377.7,0.123
4680037000,회진면,7,2011,4078.6,0.111,225.7,0.11
4681025000,강진읍,47,2011,9397.5,0.253,430.0,0.187
4681031000,군동면,12,2011,10325.0,0.122,419.2,0.071
4681038000,병영면,3,2011,2716.7,0.016,105.8,0.016
4681040000,마량면,2,2011,2600.0,0.077,142.5,0.077
4682025000,해남읍,245,2011,7708.5,0.247,372.7,0.177
4682034000,송지면,3,2011,6333.3,0.14,332.8,0.047
4682035000,북평면,1,2011,2700.0,0.0,106.8,0.0
4682040000,황산면,2,2011,2400.0,0.083,116.5,0.083
4682042000,문내면,2,2011,6650.0,0.049,259.4,0.049
4683025000,영암읍,32,2011,6734.8,0.151,306.3,0.096
4683025300,삼호읍,222,2011,5787.2,0.125,311.4,0.052
4683033000,신북면,5,2011,6540.0,0.092,267.6,0.051
4683036000,군서면,1,2011,4000.0,0.0,156.2,0.0
4683038000,학산면,13,2011,3961.5,0.104,166.2,0.133
4683039000,미암면,3,2011,2993.3,0.05,136.9,0.051
4684025000,무안읍,123,2011,8802.2,0.266,377.4,0.188
4684025300,일로읍,11,2011,3168.2,0.121,150.1,0.07
4684033000,청계면,27,2011,2495.6,0.177,169.2,0.09
4684035000,망운면,1,2011,4800.0,0.0,219.3,0.0
4686025000,함평읍,34,2011,8049.7,0.168,407.5,0.13
4687025000,영광읍,175,2011,7694.3,0.27,370.1,0.172
4687025600,홍농읍,25,2011,3198.0,0.164,185.8,0.129
4687037000,법성면,12,2011,3870.8,0.179,249.9,0.07
4688025000,장성읍,25,2011,6481.2,0.157,310.3,0.094
4688033000,동화면,5,2011,1100.0,-0.0,82.6,-0.0
4688035000,삼계면,52,2011,3597.9,0.087,232.3,0.042
4688036000,황룡면,15,2011,2858.7,0.174,161.2,0.087
4689025000,완도읍,122,2011,8554.0,0.188,380.3,0.132
4690025000,진도읍,50,2011,8368.0,0.206,380.6,0.143
4711125000,구룡포읍,145,2011,3803.7,0.119,259.8,0.072
4711125300,연일읍,1404,2011,12113.7,0.222,485.0,0.169
4711125600,오천읍,626,2011,5182.8,0.246,280.8,0.189
4711131000,대송면,7,2011,2438.6,0.149,170.9,0.09
4711132000,동해면,195,2011,2814.8,0.211,160.3,0.19
4711133000,장기면,5,2011,4236.0,0.032,189.0,0.034
4711152500,상대동,123,2011,8540.7,0.247,425.6,0.213
4711154500,해도동,45,2011,6035.6,0.222,320.4,0.14
4711155000,송도동,94,2011,12364.8,0.309,458.0,0.204
4711156000,청림동,16,2011,3243.1,0.068,181.7,0.053
4711157000,제철동,63,2011,6719.8,0.131,314.6,0.075
4711158000,효곡동,635,2011,19245.5,0.158,699.8,0.069
4711159000,대이동,563,2011,21721.6,0.242,717.2,0.126
4711325000,흥해읍,845,2011,7918.6,0.325,377.2,0.244
4711331000,신광면,1,2011,1800.0,0.0,94.5,0.0
4711332000,청하면,4,2011,3125.0,0.074,233.9,0.153
4711333000,송라면,2,2011,5725.0,0.033,254.9,0.011
4711352000,중앙동,156,2011,10996.5,0.19,473.2,0.095
4711363000,양학동,623,2011,9841.3,0.248,501.4,0.142
4711365500,죽도동,121,2011,10536.2,0.211,459.7,0.174
